Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JPM,KO,MA,MCD,META,MRK,MSFT,NKE,NVDA,PEP,PG,T,TSLA,V,VZ,WMT,XOM
2022-07-08,144.14637756347656,131.20751953125,389.44000244140625,115.54000091552734,28.71009063720703,477.56182861328125,172.5154266357422,38.815635681152344,121.4617919921875,92.94232940673828,118.30445861816406,258.4472961425781,35.78349304199219,103.79571533203125,56.12111282348633,315.37213134765625,230.7982940673828,169.39248657226562,82.23846435546875,258.969970703125,100.17864990234375,15.794150352478027,150.73333740234375,129.74588012695312,16.660785675048828,250.76333618164062,197.40843200683594,38.63124465942383,39.81532669067383,75.265625
2022-07-11,142.01904296875,131.53370666503906,384.1600036621094,111.75,28.41206169128418,475.048095703125,171.394775390625,38.690391540527344,120.38982391357422,90.78988647460938,114.6597900390625,258.3752746582031,35.039371490478516,102.43427276611328,55.94335174560547,316.4752502441406,230.83474731445312,161.46209716796875,83.58576965332031,255.92221069335938,97.56118774414062,15.110051155090332,149.49676513671875,130.65841674804688,16.54864501953125,234.3433380126953,198.8533172607422,38.63888931274414,39.83120346069336,74.88087463378906
2022-07-12,142.9896240234375,130.8727264404297,375.5400085449219,109.22000122070312,28.321748733520508,467.1163635253906,163.50135803222656,38.34150314331055,118.1863784790039,90.75110626220703,113.01834869384766,257.2293395996094,35.048797607421875,102.53409576416016,55.703365325927734,315.1769104003906,229.1942596435547,161.84872436523438,82.96530151367188,245.4341278076172,96.3081283569336,15.040245056152344,148.6461181640625,129.50430297851562,16.500585556030273,233.07000732421875,198.6206512451172,38.85313034057617,39.7105598449707,73.88411712646484
2022-07-13,142.6268768310547,130.60658264160156,371.94000244140625,110.4000015258789,27.852130889892578,468.68743896484375,160.70965576171875,38.19838333129883,117.39517974853516,90.1112060546875,110.37478637695312,259.0879211425781,35.048797607421875,101.5720443725586,55.44560241699219,315.6747741699219,230.27882385253906,162.06680297851562,83.11598205566406,244.5149383544922,97.56118774414062,15.122015953063965,149.17225646972656,130.35421752929688,16.380434036254883,237.0399932861328,197.9709014892578,38.646541595458984,39.80580139160156,74.18138885498047
2022-07-14,145.54823303222656,130.3466796875,372.9599914550781,110.62999725341797,27.210914611816406,487.4645690917969,158.30130004882812,37.86738586425781,115.65116119384766,89.044677734375,109.39745330810547,261.16290283203125,35.519752502441406,98.02322387695312,55.2678337097168,317.2952575683594,230.21502685546875,156.67416381835938,83.2134780883789,245.83084106445312,95.80690002441406,15.329440116882324,149.94406127929688,129.96951293945312,16.28431510925293,238.31333923339844,199.6776123046875,38.63124465942383,40.58369827270508,72.6949691772461
2022-07-15,147.2147674560547,133.1019744873047,379.8599853515625,113.55000305175781,29.12552261352539,497.9483947753906,164.5334930419922,38.529361724853516,117.1059341430664,92.30240631103516,110.79505157470703,263.8063659667969,36.37689208984375,102.5159683227539,55.552268981933594,324.65582275390625,232.41140747070312,163.26626586914062,84.1707763671875,248.38514709472656,97.18062591552734,15.718362808227539,150.0668182373047,129.7906036376953,16.47655487060547,240.06666564941406,203.68258666992188,39.03675842285156,40.98057174682617,73.91907501220703
2022-07-18,144.17581176757812,129.5928955078125,375.2300109863281,113.76000213623047,29.13455581665039,491.6162414550781,165.0347900390625,38.10891342163086,118.74788665771484,92.78720092773438,108.07170867919922,264.3836975097656,36.461669921875,101.463134765625,54.796756744384766,323.1329650878906,230.0509490966797,165.7742462158203,81.84847259521484,245.9952850341797,96.47520446777344,16.05642318725586,147.55865478515625,128.21597290039062,16.444517135620117,240.54666137695312,200.93829345703125,38.47056579589844,40.88532638549805,75.2831039428711
2022-07-19,148.02847290039062,129.7401885986328,387.8299865722656,118.20999908447266,30.118953704833984,495.35833740234375,170.85411071777344,39.38815689086914,123.02716827392578,96.57819366455078,112.80967712402344,270.5004577636719,37.88397216796875,103.97722625732422,55.57892990112305,332.2798767089844,233.76939392089844,174.24978637695312,81.8661880493164,251.10389709472656,101.34815216064453,16.944957733154297,149.1372528076172,128.8690948486328,16.660785675048828,245.52999877929688,207.1930389404297,38.60063552856445,41.13616180419922,77.18048095703125
2022-07-20,150.02830505371094,127.9639892578125,401.489990234375,122.7699966430664,30.12798500061035,499.1385498046875,179.34718322753906,39.47761154174805,124.65209197998047,100.20435333251953,112.8989028930664,272.72882080078125,38.204227447509766,103.9590835571289,54.66342544555664,333.14874267578125,232.0195770263672,181.49618530273438,79.46409606933594,253.7549285888672,103.1302719116211,17.757699966430664,147.55865478515625,126.64134216308594,16.404464721679688,247.5,206.9118194580078,37.54476547241211,41.47906494140625,78.02861022949219
2022-07-21,152.29287719726562,128.0159912109375,408.9100036621094,124.62999725341797,30.3898868560791,504.14715576171875,182.1978759765625,39.88018035888672,123.69925689697266,101.00910186767578,113.33503723144531,275.1647033691406,38.251319885253906,104.66702270507812,54.53899383544922,338.664306640625,231.00791931152344,181.57546997070312,79.89842987060547,256.2414855957031,103.6036376953125,18.000028610229492,147.7779083251953,126.7611083984375,15.154906272888184,271.7066650390625,209.646484375,36.46592712402344,42.08550262451172,76.7258071899414
2022-07-22,151.05764770507812,128.63983154296875,401.8999938964844,122.41999816894531,30.191200256347656,504.3946533203125,179.3668670654297,39.772830963134766,122.66985321044922,99.59353637695312,106.9516372680664,276.5992126464844,36.923213958740234,104.15874481201172,54.74342346191406,335.6966552734375,231.48182678222656,167.79647827148438,79.87181854248047,251.9069061279297,101.28318786621094,17.27104949951172,148.7425994873047,128.78721618652344,14.738385200500488,272.24334716796875,207.23184204101562,34.0098762512207,41.9775505065918,76.13997650146484
2022-07-25,149.94007873535156,130.1560821533203,391.9599914550781,121.13999938964844,30.46213722229004,503.84234619140625,174.27496337890625,39.66548156738281,126.31956481933594,99.56444549560547,106.5650634765625,276.20220947265625,36.885536193847656,104.5762710571289,55.27671813964844,336.018798828125,228.19175720214844,165.19927978515625,80.2441177368164,250.42660522460938,101.43169403076172,16.976865768432617,148.9530792236328,129.66064453125,14.842516899108887,268.4333190917969,207.7845916748047,34.247066497802734,41.917232513427734,78.6756591796875
